experiment_hash,seed,condition,mode,accuracy,balanced_accuracy,spikes_per_correct,firing_rate_hz,assembly_separation,effective_gate,effective_gate_variance
3974457A05BA475D,281,standard,random,0.937500000000,0.937500000000,6.966666666667,3.401692708333,4.066355874421,0.392834365316,0.131336811492
3974457A05BA475D,281,high_noise,kernel,0.906250000000,0.906250000000,14.551724137931,6.868489583333,3.591542852264,0.602751659334,0.135967388652
3974457A05BA475D,281,high_noise,constant,0.937500000000,0.937500000000,14.033333333333,6.852213541667,3.575681201180,0.602751659334,0.000000000000
3974457A05BA475D,281,high_noise,disabled,0.937500000000,0.937500000000,14.733333333333,7.194010416667,3.627322149407,1.000000000000,0.000000000000
3974457A05BA475D,281,high_noise,sign,0.937500000000,0.937500000000,14.066666666667,6.868489583333,3.620608673579,0.600453309157,0.149909132679
3974457A05BA475D,281,high_noise,tanh,0.937500000000,0.937500000000,14.100000000000,6.884765625000,3.596797044614,0.666656014919,0.086260941237
3974457A05BA475D,281,high_noise,random,0.937500000000,0.937500000000,14.200000000000,6.933593750000,3.599086529132,0.636349951769,0.128527720049
3974457A05BA475D,281,weak_signal,kernel,0.625000000000,0.625000000000,3.450000000000,1.123046875000,2.919310429015,0.211335981288,0.056290672739
3974457A05BA475D,281,weak_signal,constant,0.625000000000,0.625000000000,3.500000000000,1.139322916667,2.918242675973,0.211335981288,0.000000000000
3974457A05BA475D,281,weak_signal,disabled,0.625000000000,0.625000000000,3.650000000000,1.188151041667,2.905638924428,1.000000000000,0.000000000000
3974457A05BA475D,281,weak_signal,sign,0.625000000000,0.625000000000,3.450000000000,1.123046875000,2.919310429015,0.187272727273,0.062201652893
3974457A05BA475D,281,weak_signal,tanh,0.625000000000,0.625000000000,3.500000000000,1.139322916667,2.918242675973,0.398977076731,0.045908927435
3974457A05BA475D,281,weak_signal,random,0.625000000000,0.625000000000,3.450000000000,1.123046875000,2.919310429015,0.214899169019,0.058398344329
3974457A05BA475D,281,sparse_network,kernel,1.000000000000,1.000000000000,10.468750000000,3.634982638889,3.794034488829,0.392401167968,0.131236323299
3974457A05BA475D,281,sparse_network,constant,1.000000000000,1.000000000000,10.468750000000,3.634982638889,3.824494335080,0.392401167968,0.000000000000
3974457A05BA475D,281,sparse_network,disabled,1.000000000000,1.000000000000,11.406250000000,3.960503472222,3.788185591881,1.000000000000,0.000000000000
3974457A05BA475D,281,sparse_network,sign,1.000000000000,1.000000000000,10.468750000000,3.634982638889,3.794034488829,0.377306733167,0.144946362274
3974457A05BA475D,281,sparse_network,tanh,1.000000000000,1.000000000000,10.531250000000,3.656684027778,3.799886548541,0.508663502911,0.092011516264
3974457A05BA475D,281,sparse_network,random,1.000000000000,1.000000000000,10.468750000000,3.634982638889,3.798208701947,0.406416994262,0.134303404369
3974457A05BA475D,313,standard,kernel,0.968750000000,0.968750000000,6.322580645161,3.190104166667,4.008810622471,0.312317448881,0.106174916701
3974457A05BA475D,313,standard,constant,0.968750000000,0.968750000000,6.387096774194,3.222656250000,3.994399275933,0.312317448881,0.000000000000
3974457A05BA475D,313,standard,disabled,0.968750000000,0.968750000000,6.903225806452,3.483072916667,4.206944640516,1.000000000000,0.000000000000
3974457A05BA475D,313,standard,sign,0.968750000000,0.968750000000,6.290322580645,3.173828125000,4.034401363887,0.298113207547,0.119241723033
3974457A05BA475D,313,standard,tanh,0.968750000000,0.968750000000,6.354838709677,3.206380208333,3.962521020849,0.453584095720,0.078499272053
3974457A05BA475D,313,standard,random,0.968750000000,0.968750000000,6.322580645161,3.190104166667,4.057048639081,0.312375600650,0.106197794989
3974457A05BA475D,313,high_noise,kernel,0.937500000000,0.937500000000,12.733333333333,6.217447916667,3.712959919160,0.509705329129,0.144790015049
3974457A05BA475D,313,high_noise,constant,0.906250000000,0.906250000000,13.137931034483,6.201171875000,3.623986062628,0.509705329129,0.000000000000
3974457A05BA475D,313,high_noise,disabled,0.937500000000,0.937500000000,13.166666666667,6.429036458333,3.659546155390,1.000000000000,0.000000000000
3974457A05BA475D,313,high_noise,sign,0.937500000000,0.937500000000,12.733333333333,6.217447916667,3.712959919160,0.500461361015,0.159999787146
3974457A05BA475D,313,high_noise,tanh,0.937500000000,0.937500000000,12.733333333333,6.217447916667,3.735866845730,0.581709737489,0.097848393481
3974457A05BA475D,313,high_noise,random,0.906250000000,0.906250000000,13.137931034483,6.201171875000,3.658774956793,0.534782923995,0.144117353900
3974457A05BA475D,313,weak_signal,kernel,0.718750000000,0.718750000000,2.086956521739,0.781250000000,1.743205513975,0.196805546664,0.047433478403
3974457A05BA475D,313,weak_signal,constant,0.718750000000,0.718750000000,2.086956521739,0.781250000000,1.743205513975,0.196805546664,0.000000000000
3974457A05BA475D,313,weak_signal,disabled,0.687500000000,0.687500000000,2.272727272727,0.813802083333,1.681727863437,1.000000000000,0.000000000000
3974457A05BA475D,313,weak_signal,sign,0.718750000000,0.718750000000,2.086956521739,0.781250000000,1.743205513975,0.172000000000,0.052416000000
3974457A05BA475D,313,weak_signal,tanh,0.718750000000,0.718750000000,2.086956521739,0.781250000000,1.743205513975,0.374197658344,0.032626365026
3974457A05BA475D,313,weak_signal,random,0.718750000000,0.718750000000,2.043478260870,0.764973958333,1.799696179686,0.158753817959,0.022239896073
3974457A05BA475D,313,sparse_network,kernel,0.968750000000,0.968750000000,10.548387096774,3.548177083333,3.760591692031,0.378543606783,0.127818038018
3974457A05BA475D,313,sparse_network,constant,0.968750000000,0.968750000000,10.612903225806,3.569878472222,3.766309990389,0.378543606783,0.000000000000
3974457A05BA475D,313,sparse_network,disabled,1.000000000000,1.000000000000,10.843750000000,3.765190972222,3.857052442366,1.000000000000,0.000000000000
3974457A05BA475D,313,sparse_network,sign,0.968750000000,0.968750000000,10.548387096774,3.548177083333,3.760591692031,0.363043478261,0.141242911153
3974457A05BA475D,313,sparse_network,tanh,0.968750000000,0.968750000000,10.774193548387,3.624131944444,3.779125217209,0.495688806445,0.089746033146
3974457A05BA475D,313,sparse_network,random,0.937500000000,0.937500000000,11.133333333333,3.624131944444,3.795253464704,0.380638994484,0.128359502136
3974457A05BA475D,347,standard,kernel,1.000000000000,1.000000000000,6.406250000000,3.336588541667,3.574704250716,0.261915648481,0.083826065252
3974457A05BA475D,347,standard,constant,1.000000000000,1.000000000000,6.375000000000,3.320312500000,3.585808162650,0.261915648481,0.000000000000
3974457A05BA475D,347,standard,disabled,1.000000000000,1.000000000000,6.906250000000,3.597005208333,3.527262137365,1.000000000000,0.000000000000
3974457A05BA475D,347,standard,sign,1.000000000000,1.000000000000,6.406250000000,3.336588541667,3.574704250716,0.240444444444,0.092630913580
3974457A05BA475D,347,standard,tanh,1.000000000000,1.000000000000,6.500000000000,3.385416666667,3.544698795115,0.389929590887,0.062209758312
3974457A05BA475D,347,standard,random,1.000000000000,1.000000000000,6.343750000000,3.304036458333,3.584698008193,0.250348702061,0.077980210250
3974457A05BA475D,347,high_noise,kernel,1.000000000000,1.000000000000,12.406250000000,6.461588541667,4.144006143530,0.442035555502,0.140331028310
3974457A05BA475D,347,high_noise,constant,1.000000000000,1.000000000000,12.375000000000,6.445312500000,4.094404618666,0.442035555502,0.000000000000
3974457A05BA475D,347,high_noise,disabled,1.000000000000,1.000000000000,13.031250000000,6.787109375000,4.141407017711,1.000000000000,0.000000000000
3974457A05BA475D,347,high_noise,sign,1.000000000000,1.000000000000,12.406250000000,6.461588541667,4.144006143530,0.429784824462,0.155069829124
3974457A05BA475D,347,high_noise,tanh,1.000000000000,1.000000000000,12.531250000000,6.526692708333,4.139094396344,0.510022488658,0.086965674411
3974457A05BA475D,347,high_noise,random,1.000000000000,1.000000000000,12.437500000000,6.477864583333,4.110612552880,0.433412488266,0.139104374200
3974457A05BA475D,347,weak_signal,kernel,0.656250000000,0.656250000000,2.571428571429,0.878906250000,2.121339129650,0.135047644380,0.005080112236
3974457A05BA475D,347,weak_signal,constant,0.656250000000,0.656250000000,2.571428571429,0.878906250000,2.121339129650,0.135047644380,0.000000000000
3974457A05BA475D,347,weak_signal,disabled,0.687500000000,0.687500000000,2.636363636364,0.944010416667,2.066393176099,1.000000000000,0.000000000000
3974457A05BA475D,347,weak_signal,sign,0.656250000000,0.656250000000,2.571428571429,0.878906250000,2.121339129650,0.107079646018,0.005613595426
3974457A05BA475D,347,weak_signal,tanh,0.718750000000,0.718750000000,2.391304347826,0.895182291667,2.110253927509,0.306348475785,0.007966584641
3974457A05BA475D,347,weak_signal,random,0.656250000000,0.656250000000,2.571428571429,0.878906250000,2.121339129650,0.128312613003,0.000000000004
3974457A05BA475D,347,sparse_network,kernel,1.000000000000,1.000000000000,9.906250000000,3.439670138889,3.921871629263,0.310246572557,0.105357280422
3974457A05BA475D,347,sparse_network,constant,1.000000000000,1.000000000000,10.187500000000,3.537326388889,3.949657267774,0.310246572557,0.000000000000
3974457A05BA475D,347,sparse_network,disabled,1.000000000000,1.000000000000,10.812500000000,3.754340277778,4.061299943644,1.000000000000,0.000000000000
3974457A05BA475D,347,sparse_network,sign,1.000000000000,1.000000000000,9.906250000000,3.439670138889,3.921871629263,0.289341692790,0.115623077603
3974457A05BA475D,347,sparse_network,tanh,1.000000000000,1.000000000000,10.156250000000,3.526475694444,3.927760379347,0.438219132708,0.077030858495
3974457A05BA475D,347,sparse_network,random,1.000000000000,1.000000000000,9.968750000000,3.461371527778,3.940950370551,0.358639921319,0.122235424538
3974457A05BA475D,383,standard,kernel,0.968750000000,0.968750000000,6.903225806452,3.483072916667,3.856646828478,0.445642864678,0.140798736399
3974457A05BA475D,383,standard,constant,0.968750000000,0.968750000000,6.903225806452,3.483072916667,3.847406601357,0.445642864678,0.000000000000
3974457A05BA475D,383,standard,disabled,0.968750000000,0.968750000000,7.516129032258,3.792317708333,3.837814367180,1.000000000000,0.000000000000
3974457A05BA475D,383,standard,sign,0.968750000000,0.968750000000,6.870967741935,3.466796875000,3.831154611818,0.430111524164,0.155115600945
3974457A05BA475D,383,standard,tanh,0.968750000000,0.968750000000,7.000000000000,3.531901041667,3.857411436376,0.539947506942,0.096331082360
3974457A05BA475D,383,standard,random,0.968750000000,0.968750000000,7.000000000000,3.531901041667,3.841717946401,0.472750343608,0.143489194741
3974457A05BA475D,383,high_noise,kernel,1.000000000000,1.000000000000,12.343750000000,6.429036458333,3.692002732305,0.544384069855,0.143526589237
3974457A05BA475D,383,high_noise,constant,1.000000000000,1.000000000000,12.531250000000,6.526692708333,3.808307791691,0.544384069855,0.000000000000
3974457A05BA475D,383,high_noise,disabled,1.000000000000,1.000000000000,12.875000000000,6.705729166667,3.792385764504,1.000000000000,0.000000000000
3974457A05BA475D,383,high_noise,sign,1.000000000000,1.000000000000,12.343750000000,6.429036458333,3.684833211935,0.537014925373,0.158629895300
3974457A05BA475D,383,high_noise,tanh,1.000000000000,1.000000000000,12.500000000000,6.510416666667,3.789736677509,0.610049979458,0.101981821336
3974457A05BA475D,383,high_noise,random,1.000000000000,1.000000000000,12.562500000000,6.542968750000,3.753448131905,0.536597780928,0.144019941141
3974457A05BA475D,383,weak_signal,kernel,0.781250000000,0.781250000000,2.560000000000,1.041666666667,2.179606343458,0.175291294865,0.033544645531
3974457A05BA475D,383,weak_signal,constant,0.781250000000,0.781250000000,2.600000000000,1.057942708333,2.207975547849,0.175291294865,0.000000000000
3974457A05BA475D,383,weak_signal,disabled,0.687500000000,0.687500000000,3.272727272727,1.171875000000,2.186487241476,1.000000000000,0.000000000000
3974457A05BA475D,383,weak_signal,sign,0.781250000000,0.781250000000,2.560000000000,1.041666666667,2.179606343458,0.149382716049,0.037067520195
3974457A05BA475D,383,weak_signal,tanh,0.781250000000,0.781250000000,2.680000000000,1.090494791667,2.183581839306,0.359430716692,0.028543435172
3974457A05BA475D,383,weak_signal,random,0.781250000000,0.781250000000,2.560000000000,1.041666666667,2.179606343458,0.193677987627,0.045472406768
3974457A05BA475D,383,sparse_network,kernel,1.000000000000,1.000000000000,9.500000000000,3.298611111111,3.924318857512,0.349380360448,0.119367626054
3974457A05BA475D,383,sparse_network,constant,1.000000000000,1.000000000000,9.468750000000,3.287760416667,3.895016826454,0.349380360448,0.000000000000
3974457A05BA475D,383,sparse_network,disabled,1.000000000000,1.000000000000,10.093750000000,3.504774305556,3.793248922428,1.000000000000,0.000000000000
3974457A05BA475D,383,sparse_network,sign,1.000000000000,1.000000000000,9.468750000000,3.287760416667,3.938848693189,0.333165829146,0.132166359435
3974457A05BA475D,383,sparse_network,tanh,1.000000000000,1.000000000000,9.593750000000,3.331163194444,3.905345732029,0.471400061356,0.085540593162
3974457A05BA475D,383,sparse_network,random,1.000000000000,1.000000000000,9.343750000000,3.244357638889,3.904227931720,0.356879426972,0.121702574732
3974457A05BA475D,421,standard,kernel,0.968750000000,0.968750000000,6.774193548387,3.417968750000,3.645897367743,0.295910098296,0.099457322998
3974457A05BA475D,421,standard,constant,1.000000000000,1.000000000000,6.593750000000,3.434244791667,3.694385670138,0.295910098296,0.000000000000
3974457A05BA475D,421,standard,disabled,1.000000000000,1.000000000000,7.312500000000,3.808593750000,3.628139588636,1.000000000000,0.000000000000
3974457A05BA475D,421,standard,sign,0.968750000000,0.968750000000,6.774193548387,3.417968750000,3.645897367743,0.276179775281,0.109904507007
3974457A05BA475D,421,standard,tanh,1.000000000000,1.000000000000,6.687500000000,3.483072916667,3.704899975306,0.428928514261,0.075528999829
3974457A05BA475D,421,standard,random,0.968750000000,0.968750000000,6.838709677419,3.450520833333,3.601808873666,0.337255712008,0.115354366877
3974457A05BA475D,421,high_noise,kernel,0.968750000000,0.968750000000,12.967741935484,6.542968750000,4.041536404797,0.542013253554,0.143689512413
3974457A05BA475D,421,high_noise,constant,0.968750000000,0.968750000000,13.000000000000,6.559244791667,4.043763520215,0.542013253554,0.000000000000
3974457A05BA475D,421,high_noise,disabled,0.968750000000,0.968750000000,13.451612903226,6.787109375000,4.088109754677,1.000000000000,0.000000000000
3974457A05BA475D,421,high_noise,sign,0.968750000000,0.968750000000,12.967741935484,6.542968750000,4.041536404797,0.533975084938,0.158845693603
3974457A05BA475D,421,high_noise,tanh,0.968750000000,0.968750000000,13.032258064516,6.575520833333,4.040101114516,0.600645500096,0.087253257541
3974457A05BA475D,421,high_noise,random,0.968750000000,0.968750000000,13.096774193548,6.608072916667,4.068124881656,0.542875896210,0.143631206436
3974457A05BA475D,421,weak_signal,kernel,0.750000000000,0.750000000000,2.666666666667,1.041666666667,1.899413417489,0.237030810457,0.070918203957
3974457A05BA475D,421,weak_signal,constant,0.750000000000,0.750000000000,2.666666666667,1.041666666667,1.899413417489,0.237030810457,0.000000000000
3974457A05BA475D,421,weak_signal,disabled,0.750000000000,0.750000000000,2.750000000000,1.074218750000,2.100790950639,1.000000000000,0.000000000000
3974457A05BA475D,421,weak_signal,sign,0.750000000000,0.750000000000,2.666666666667,1.041666666667,1.899413417489,0.214285714286,0.078367346939
3974457A05BA475D,421,weak_signal,tanh,0.750000000000,0.750000000000,2.666666666667,1.041666666667,1.899413417489,0.356739547575,0.046191519566
3974457A05BA475D,421,weak_signal,random,0.750000000000,0.750000000000,2.666666666667,1.041666666667,1.899413417489,0.265640796752,0.085651908406
3974457A05BA475D,421,sparse_network,kernel,1.000000000000,1.000000000000,10.593750000000,3.678385416667,3.748840279876,0.319625537936,0.108993724410
3974457A05BA475D,421,sparse_network,constant,1.000000000000,1.000000000000,10.625000000000,3.689236111111,3.725960500578,0.319625537936,0.000000000000
3974457A05BA475D,421,sparse_network,disabled,1.000000000000,1.000000000000,11.281250000000,3.917100694444,3.833948140101,1.000000000000,0.000000000000
3974457A05BA475D,421,sparse_network,sign,1.000000000000,1.000000000000,10.562500000000,3.667534722222,3.725898556768,0.300000000000,0.120000000000
3974457A05BA475D,421,sparse_network,tanh,1.000000000000,1.000000000000,10.656250000000,3.700086805556,3.742359580656,0.444657080988,0.075804897493
3974457A05BA475D,421,sparse_network,random,1.000000000000,1.000000000000,10.750000000000,3.732638888889,3.736231350723,0.320979014710,0.109503897908
3974457A05BA475D,463,standard,kernel,0.968750000000,0.968750000000,6.806451612903,3.434244791667,3.704595081978,0.365727871804,0.124313800622
3974457A05BA475D,463,standard,constant,1.000000000000,1.000000000000,6.750000000000,3.515625000000,3.713223549817,0.365727871804,0.000000000000
3974457A05BA475D,463,standard,disabled,1.000000000000,1.000000000000,7.281250000000,3.792317708333,3.767775837932,1.000000000000,0.000000000000
3974457A05BA475D,463,standard,sign,0.968750000000,0.968750000000,6.806451612903,3.434244791667,3.704595081978,0.349572649573,0.137371612243
3974457A05BA475D,463,standard,tanh,0.968750000000,0.968750000000,6.903225806452,3.483072916667,3.711314144402,0.492021715774,0.086472961990
3974457A05BA475D,463,standard,random,1.000000000000,1.000000000000,6.593750000000,3.434244791667,3.733109387211,0.381988875166,0.128703338930
3974457A05BA475D,463,high_noise,kernel,0.937500000000,0.937500000000,13.166666666667,6.429036458333,3.820672498217,0.614592462849,0.133591228989
3974457A05BA475D,463,high_noise,constant,0.937500000000,0.937500000000,13.166666666667,6.429036458333,3.810720778312,0.614592462849,0.000000000000
3974457A05BA475D,463,high_noise,disabled,0.937500000000,0.937500000000,13.633333333333,6.656901041667,3.795808551182,1.000000000000,0.000000000000
3974457A05BA475D,463,high_noise,sign,0.937500000000,0.937500000000,13.166666666667,6.429036458333,3.820672498217,0.611161731207,0.147643069515
3974457A05BA475D,463,high_noise,tanh,0.937500000000,0.937500000000,13.266666666667,6.477864583333,3.842782346559,0.671585370354,0.082463184462
3974457A05BA475D,463,high_noise,random,0.937500000000,0.937500000000,13.300000000000,6.494140625000,3.733846188713,0.610068918796,0.134520810948
3974457A05BA475D,463,weak_signal,kernel,0.625000000000,0.625000000000,2.550000000000,0.830078125000,1.947021503252,0.198147993534,0.048257876105
3974457A05BA475D,463,weak_signal,constant,0.625000000000,0.625000000000,2.550000000000,0.830078125000,1.947021503252,0.198147993534,0.000000000000
3974457A05BA475D,463,weak_signal,disabled,0.656250000000,0.656250000000,2.476190476190,0.846354166667,1.960058064562,1.000000000000,0.000000000000
3974457A05BA475D,463,weak_signal,sign,0.625000000000,0.625000000000,2.500000000000,0.813802083333,1.904975496738,0.152830188679,0.039473122108
3974457A05BA475D,463,weak_signal,tanh,0.625000000000,0.625000000000,2.550000000000,0.830078125000,1.947021503252,0.357088572467,0.032810065682
3974457A05BA475D,463,weak_signal,random,0.625000000000,0.625000000000,2.550000000000,0.830078125000,1.947021503252,0.219106273910,0.060831673177
3974457A05BA475D,463,sparse_network,kernel,1.000000000000,1.000000000000,10.500000000000,3.645833333333,4.032912350490,0.368486460740,0.125095158907
3974457A05BA475D,463,sparse_network,constant,1.000000000000,1.000000000000,10.406250000000,3.613281250000,4.000202171781,0.368486460740,0.000000000000
3974457A05BA475D,463,sparse_network,disabled,1.000000000000,1.000000000000,11.406250000000,3.960503472222,4.086807895796,1.000000000000,0.000000000000
3974457A05BA475D,463,sparse_network,sign,1.000000000000,1.000000000000,10.500000000000,3.645833333333,4.032912350490,0.352471482890,0.138235336639
3974457A05BA475D,463,sparse_network,tanh,1.000000000000,1.000000000000,10.593750000000,3.678385416667,4.048227813840,0.501072455282,0.090362067115
3974457A05BA475D,463,sparse_network,random,1.000000000000,1.000000000000,10.375000000000,3.602430555556,4.010647848084,0.382627473638,0.128864321308
3974457A05BA475D,509,standard,kernel,1.000000000000,1.000000000000,7.406250000000,3.857421875000,3.740424626799,0.430787518138,0.138701022047
3974457A05BA475D,509,standard,constant,1.000000000000,1.000000000000,7.406250000000,3.857421875000,3.738005108894,0.430787518138,0.000000000000
3974457A05BA475D,509,standard,disabled,0.968750000000,0.968750000000,8.516129032258,4.296875000000,3.761741581582,1.000000000000,0.000000000000
3974457A05BA475D,509,standard,sign,1.000000000000,1.000000000000,7.406250000000,3.857421875000,3.740424626799,0.418413597734,0.153343658965
3974457A05BA475D,509,standard,tanh,1.000000000000,1.000000000000,7.593750000000,3.955078125000,3.755222495948,0.522111636202,0.096030693363
3974457A05BA475D,509,standard,random,1.000000000000,1.000000000000,7.531250000000,3.922526041667,3.691962831790,0.414230518429,0.135842777548
3974457A05BA475D,509,high_noise,kernel,1.000000000000,1.000000000000,12.718750000000,6.624348958333,3.929005250110,0.612098164482,0.134126550028
3974457A05BA475D,509,high_noise,constant,1.000000000000,1.000000000000,12.750000000000,6.640625000000,3.895832817373,0.612098164482,0.000000000000
3974457A05BA475D,509,high_noise,disabled,1.000000000000,1.000000000000,13.500000000000,7.031250000000,3.947344829382,1.000000000000,0.000000000000
3974457A05BA475D,509,high_noise,sign,1.000000000000,1.000000000000,12.687500000000,6.608072916667,3.920313456062,0.603849303849,0.149215322090
3974457A05BA475D,509,high_noise,tanh,1.000000000000,1.000000000000,12.687500000000,6.608072916667,3.895534958609,0.649478111725,0.089599774122
3974457A05BA475D,509,high_noise,random,1.000000000000,1.000000000000,12.812500000000,6.673177083333,3.995980013583,0.588269768744,0.138480273111
3974457A05BA475D,509,weak_signal,kernel,0.656250000000,0.656250000000,3.142857142857,1.074218750000,2.326315373589,0.236479226720,0.070618020994
3974457A05BA475D,509,weak_signal,constant,0.656250000000,0.656250000000,3.142857142857,1.074218750000,2.326315373589,0.236479226720,0.000000000000
3974457A05BA475D,509,weak_signal,disabled,0.656250000000,0.656250000000,3.476190476190,1.188151041667,2.391014781520,1.000000000000,0.000000000000
3974457A05BA475D,509,weak_signal,sign,0.656250000000,0.656250000000,3.142857142857,1.074218750000,2.326315373589,0.213705583756,0.078035507228
3974457A05BA475D,509,weak_signal,tanh,0.687500000000,0.687500000000,3.045454545455,1.090494791667,2.334854209522,0.370942225751,0.053826824136
3974457A05BA475D,509,weak_signal,random,0.625000000000,0.625000000000,3.400000000000,1.106770833333,2.357507242677,0.231567730054,0.067918887417
3974457A05BA475D,509,sparse_network,kernel,1.000000000000,1.000000000000,9.968750000000,3.461371527778,3.916676608851,0.320851622557,0.109458204351
3974457A05BA475D,509,sparse_network,constant,1.000000000000,1.000000000000,10.187500000000,3.537326388889,3.920716434011,0.320851622557,0.000000000000
3974457A05BA475D,509,sparse_network,disabled,1.000000000000,1.000000000000,10.500000000000,3.645833333333,3.986730557993,1.000000000000,0.000000000000
3974457A05BA475D,509,sparse_network,sign,1.000000000000,1.000000000000,9.968750000000,3.461371527778,3.916676608851,0.302395209581,0.120952346803
3974457A05BA475D,509,sparse_network,tanh,1.000000000000,1.000000000000,10.218750000000,3.548177083333,3.910337761938,0.449875259234,0.076495786905
3974457A05BA475D,509,sparse_network,random,1.000000000000,1.000000000000,9.937500000000,3.450520833333,3.930026986820,0.327442375698,0.111892434746
3974457A05BA475D,557,standard,kernel,0.968750000000,0.968750000000,7.516129032258,3.792317708333,3.682887339548,0.418050541903,0.136550644645
3974457A05BA475D,557,standard,constant,0.968750000000,0.968750000000,7.580645161290,3.824869791667,3.658216811728,0.418050541903,0.000000000000
3974457A05BA475D,557,standard,disabled,0.968750000000,0.968750000000,7.838709677419,3.955078125000,3.704229157246,1.000000000000,0.000000000000
3974457A05BA475D,557,standard,sign,0.968750000000,0.968750000000,7.516129032258,3.792317708333,3.682887339548,0.402950819672,0.150581456598
3974457A05BA475D,557,standard,tanh,0.968750000000,0.968750000000,7.677419354839,3.873697916667,3.663441773013,0.520646549317,0.108070045053
3974457A05BA475D,557,standard,random,0.968750000000,0.968750000000,7.548387096774,3.808593750000,3.689097520930,0.400733402330,0.133106704513
3974457A05BA475D,557,high_noise,kernel,1.000000000000,1.000000000000,12.843750000000,6.689453125000,4.000699861670,0.545683649063,0.143398288199
3974457A05BA475D,557,high_noise,constant,1.000000000000,1.000000000000,12.937500000000,6.738281250000,4.007469904348,0.545683649063,0.000000000000
3974457A05BA475D,557,high_noise,disabled,1.000000000000,1.000000000000,13.500000000000,7.031250000000,3.988365033239,1.000000000000,0.000000000000
3974457A05BA475D,557,high_noise,sign,1.000000000000,1.000000000000,12.812500000000,6.673177083333,4.004213311072,0.543065693431,0.158145346049
3974457A05BA475D,557,high_noise,tanh,1.000000000000,1.000000000000,13.000000000000,6.770833333333,3.932993440742,0.604494628494,0.104098189082
3974457A05BA475D,557,high_noise,random,0.968750000000,0.968750000000,13.322580645161,6.722005208333,3.966761135618,0.524595990731,0.144517258435
3974457A05BA475D,557,weak_signal,kernel,0.687500000000,0.687500000000,2.500000000000,0.895182291667,2.472211111195,0.228726463632,0.066334624720
3974457A05BA475D,557,weak_signal,constant,0.687500000000,0.687500000000,2.500000000000,0.895182291667,2.457155451987,0.228726463632,0.000000000000
3974457A05BA475D,557,weak_signal,disabled,0.687500000000,0.687500000000,2.727272727273,0.976562500000,2.340262113440,1.000000000000,0.000000000000
3974457A05BA475D,557,weak_signal,sign,0.687500000000,0.687500000000,2.500000000000,0.895182291667,2.472211111195,0.205555555556,0.073302469136
3974457A05BA475D,557,weak_signal,tanh,0.687500000000,0.687500000000,2.590909090909,0.927734375000,2.448796412715,0.414968167687,0.046755064535
3974457A05BA475D,557,weak_signal,random,0.687500000000,0.687500000000,2.590909090909,0.927734375000,2.464526249337,0.230464359010,0.067305241124
3974457A05BA475D,557,sparse_network,kernel,1.000000000000,1.000000000000,11.062500000000,3.841145833333,4.295015750249,0.397753115387,0.132454160433
3974457A05BA475D,557,sparse_network,constant,1.000000000000,1.000000000000,11.281250000000,3.917100694444,4.297789526157,0.397753115387,0.000000000000
3974457A05BA475D,557,sparse_network,disabled,1.000000000000,1.000000000000,11.593750000000,4.025607638889,4.332729793454,1.000000000000,0.000000000000
3974457A05BA475D,557,sparse_network,sign,1.000000000000,1.000000000000,11.093750000000,3.851996527778,4.289150270844,0.383982683983,0.146539982384
3974457A05BA475D,557,sparse_network,tanh,1.000000000000,1.000000000000,11.218750000000,3.895399305556,4.306404647918,0.515721187020,0.093527992992
3974457A05BA475D,557,sparse_network,random,1.000000000000,1.000000000000,11.187500000000,3.884548611111,4.299977169640,0.400267039940,0.133006645044
3974457A05BA475D,607,standard,kernel,1.000000000000,1.000000000000,6.562500000000,3.417968750000,3.756195313382,0.372388205886,0.126175859034
3974457A05BA475D,607,standard,constant,1.000000000000,1.000000000000,6.656250000000,3.466796875000,3.742355869054,0.372388205886,0.000000000000
3974457A05BA475D,607,standard,disabled,1.000000000000,1.000000000000,7.218750000000,3.759765625000,3.714155793617,1.000000000000,0.000000000000
3974457A05BA475D,607,standard,sign,1.000000000000,1.000000000000,6.531250000000,3.401692708333,3.759028381542,0.354400000000,0.138800640000
3974457A05BA475D,607,standard,tanh,1.000000000000,1.000000000000,6.781250000000,3.531901041667,3.729391066575,0.493483039070,0.087284741754
3974457A05BA475D,607,standard,random,1.000000000000,1.000000000000,6.718750000000,3.499348958333,3.760869776338,0.366978678240,0.124670196549
3974457A05BA475D,607,high_noise,kernel,0.906250000000,0.906250000000,13.758620689655,6.494140625000,3.742978167119,0.519454099753,0.144678125270
3974457A05BA475D,607,high_noise,constant,0.906250000000,0.906250000000,13.862068965517,6.542968750000,3.816245668962,0.519454099753,0.000000000000
3974457A05BA475D,607,high_noise,disabled,0.906250000000,0.906250000000,14.517241379310,6.852213541667,3.718855101045,1.000000000000,0.000000000000
3974457A05BA475D,607,high_noise,sign,0.906250000000,0.906250000000,13.724137931034,6.477864583333,3.740566101507,0.510362694301,0.159892614567
3974457A05BA475D,607,high_noise,tanh,0.906250000000,0.906250000000,13.793103448276,6.510416666667,3.808003443615,0.588016809890,0.093808194076
3974457A05BA475D,607,high_noise,random,0.906250000000,0.906250000000,13.931034482759,6.575520833333,3.777610663622,0.518606937371,0.144695087006
3974457A05BA475D,607,weak_signal,kernel,0.656250000000,0.656250000000,2.476190476190,0.846354166667,2.891408749075,0.288194642322,0.096113842678
