seed,variant,steps,neuron_count,total_spikes,mean_firing_rate_hz,normalized_voltage_energy,mean_gate,gate_variance,population_spike_count_fano,mean_pairwise_spike_correlation,pairwise_correlation_pairs,binned_coincidence_rate,active_fraction,globally_computed_gate_mean,globally_computed_gate_variance,effective_gate_count,effective_gate_mean,effective_gate_variance,effective_gate_entropy_bits,effective_gate_minimum,effective_gate_maximum,spike_event_count,event_feature_mean,event_feature_variance,event_feature_minimum,event_feature_maximum,event_ei_balance_mean,event_ei_balance_variance,event_membrane_slope_mean,event_membrane_slope_variance,event_threshold_overshoot_mean,event_threshold_overshoot_variance,event_isi_state_mean,event_isi_state_variance,finite,voltage_rmse_vs_projection,spike_disagreement_vs_projection
23,ei_event_constant,420,16,148,22.023809523809526,0.5292330719768602,0.7762798899411766,0.00011945271514255872,1.4314028273407422,0.03562085794339948,120,0.36486486486486486,1.0,0.7757459517310122,0.0,148,0.7757459517310122,0.0,0.0,0.7757459517310122,0.7757459517310122,148,0.772401365841924,0.20377922359446338,-0.7454579321469829,0.9999999999665006,0.772401365841924,0.20377922359446338,0.45993744858543534,0.035655949033938386,0.2574225032086215,0.04048228084762482,-0.229446186257625,0.11263512133941771,True,7.174528913948074,246
23,slope_event_constant,420,16,153,22.767857142857142,0.5226682568707165,0.8896042320757132,2.9086457220985677e-05,1.4330999026953184,0.03598705001437657,120,0.39869281045751637,1.0,0.889340757689259,0.0,153,0.889340757689259,0.0,0.0,0.889340757689259,0.889340757689259,153,0.4884875069100812,0.03678863782558221,0.020511491047569975,0.9527514519673854,0.822649780107669,0.156534360851828,0.4884875069100812,0.03678863782558221,0.2826962094211045,0.038447955839477375,-0.20351340794652026,0.12188016921821218,True,7.630298040744654,273
23,overshoot_event_constant,420,16,153,22.767857142857142,0.5226683717766812,0.8896052567470452,2.908591727419047e-05,1.4330999026953184,0.03598705001437657,120,0.39869281045751637,1.0,0.8893417848061074,0.0,153,0.8893417848061074,0.0,0.0,0.8893417848061074,0.8893417848061074,153,0.28269846009801314,0.038447905339687755,0.005726995786824769,0.8928554604142891,0.8226497801076758,0.15653436085183078,0.48848761938466834,0.03678867967560538,0.28269846009801314,0.038447905339687755,-0.20351340794652026,0.12188016921821218,True,7.630298522741514,273
23,isi_event_constant,420,16,112,16.666666666666668,0.6079059294586505,0.13038647521984784,0.0018048393376624353,3.7869047477038684,0.19007263922518158,120,0.8839285714285714,1.0,0.1283110252800384,0.0,112,0.1283110252800384,0.0,0.0,0.1283110252800384,0.1283110252800384,112,-0.4691309214787567,0.04852886132323805,-1.0,-0.23421422804977587,0.6172813558734366,0.3048801986922985,0.3847382331786961,0.0028241710562474953,0.16937734259936893,0.013831061084675177,-0.4691309214787567,0.04852886132323805,True,7.187505318755307,234
23,isi_distribution_random,420,16,112,16.666666666666668,0.6079059347440738,0.1303864754055254,0.0018048393369065748,3.7869047477038684,0.19007263922518158,120,0.8839285714285714,1.0,0.12831102541865616,1.4910149583028422e-14,112,0.128311035355522,1.4055834416936434e-14,1.4120584520374746,0.12831078135055363,0.12831133707729264,112,-0.4691309214787567,0.04852886132323805,-1.0,-0.23421422804977587,0.6172814171981521,0.3048801049560907,0.38473823417713626,0.0028241712650716277,0.1693773813253915,0.013831052491494822,-0.4691309214787567,0.04852886132323805,True,7.187505342985681,234
23,sign_projection,420,16,152,22.61904761904762,0.5169234756455855,0.7853571428571429,0.07878558673469388,1.480200497163105,0.03764497457350981,120,0.5,1.0,0.7872619047619048,0.07748059807256237,152,0.7947368421052632,0.07313019390581718,0.5617526078313282,0.1,0.9,152,0.424481888227333,0.06927529227111455,-0.34810647397918204,0.7731254977393318,0.7805328614514039,0.2493773876034936,0.4754252722086649,0.04390715197612299,0.24861262858177627,0.04082452970654963,-0.2193973434633063,0.11147923272649896,True,5.974633065798213,232
23,tanh_projection,420,16,153,22.767857142857142,0.5114657987109705,0.8142769643596167,0.07747661440701664,1.4853874842511305,0.0384004050318932,120,0.47058823529411764,1.0,0.816376860016471,0.07657216297656526,153,0.8516049397680453,0.054757814652910373,1.0882747513140425,0.05,0.95,153,0.4302425326084922,0.06435094036882173,-0.38136976027859726,0.7623048991316576,0.774048928642061,0.22339313311143344,0.48830448251412545,0.03675275628634962,0.2533370332701109,0.03608321314580989,-0.19726857233690104,0.12275418584665464,True,7.889651908959158,269
23,distribution_random,420,16,144,21.42857142857143,0.543481508865054,0.7771487451844268,0.0730239065681223,1.2404761868581349,0.021838989417504024,120,0.2986111111111111,1.0,0.7769985194971314,0.07287483800802287,144,0.7519329278216607,0.08569023133947956,0.6812908868842176,0.12831104285756745,0.8893472168261798,144,0.383464142174361,0.06317922226078634,-0.39974744494853365,0.7638830706959131,0.7436087572443207,0.2547467118765392,0.4174322871730026,0.027245774718073698,0.2201474269489553,0.031636996057406906,-0.2567977327948064,0.10923595790731619,True,7.466518482949104,250
23,time_shifted,420,16,153,22.767857142857142,0.5226682283476396,0.7795955097092193,0.07159858884630667,1.4330999026953184,0.03598705001437657,120,0.39869281045751637,1.0,0.7809937716402108,0.07038008892833081,153,0.8893405008074994,9.824089235972343e-17,0.0,0.8893404864782736,0.8893405644833987,153,0.45288344785386814,0.05148178021732424,-0.3697714235149421,0.81502693128914,0.8226497800718762,0.15653436091653908,0.488487478839521,0.03678862732343426,0.2826956513636096,0.03844796773874261,-0.20351340794652026,0.12188016921821218,True,7.630297921045558,273
23,state_shuffled,420,16,146,21.726190476190478,0.528781788160716,0.7825031204852388,0.06978612425144622,1.5838877971396315,0.04410284360926524,120,0.4383561643835616,1.0,0.7842780553371593,0.06858181784198843,146,0.6860521415823624,0.11338223543480584,0.8373063802461103,0.1283111212878475,0.8893457688498992,146,0.4202593351840678,0.05700087342862222,-0.3660364252689262,0.7417050919542305,0.7880262977265795,0.20584090751729772,0.461676310072067,0.0339580452473347,0.25024609818564253,0.029393753114001244,-0.23953588076213608,0.11310375243931897,True,7.437506604192729,254
