tau_ms,gain,maximum,accuracy,spikes_per_correct,preliminary_objective
20.000000000000,0.000000000000,0.250000000000,0.500000000000,145.437500000000,0.427281250000
20.000000000000,0.000000000000,0.500000000000,0.500000000000,145.437500000000,0.427281250000
20.000000000000,0.000000000000,1.000000000000,0.500000000000,145.437500000000,0.427281250000
20.000000000000,0.000000000000,2.000000000000,0.500000000000,145.437500000000,0.427281250000
20.000000000000,0.000000000000,4.000000000000,0.500000000000,145.437500000000,0.427281250000
20.000000000000,0.100000000000,0.250000000000,0.500000000000,143.062500000000,0.428468750000
20.000000000000,0.100000000000,0.500000000000,0.500000000000,142.375000000000,0.428812500000
20.000000000000,0.100000000000,1.000000000000,0.500000000000,141.812500000000,0.429093750000
20.000000000000,0.100000000000,2.000000000000,0.500000000000,141.250000000000,0.429375000000
20.000000000000,0.100000000000,4.000000000000,0.500000000000,141.250000000000,0.429375000000
20.000000000000,0.200000000000,0.250000000000,0.500000000000,142.250000000000,0.428875000000
20.000000000000,0.200000000000,0.500000000000,0.500000000000,140.187500000000,0.429906250000
20.000000000000,0.200000000000,1.000000000000,0.500000000000,134.000000000000,0.433000000000
20.000000000000,0.200000000000,2.000000000000,0.500000000000,134.062500000000,0.432968750000
20.000000000000,0.200000000000,4.000000000000,0.500000000000,134.062500000000,0.432968750000
20.000000000000,0.350000000000,0.250000000000,0.500000000000,139.250000000000,0.430375000000
20.000000000000,0.350000000000,0.500000000000,0.500000000000,131.375000000000,0.434312500000
20.000000000000,0.350000000000,1.000000000000,0.500000000000,129.125000000000,0.435437500000
20.000000000000,0.350000000000,2.000000000000,0.500000000000,129.000000000000,0.435500000000
20.000000000000,0.350000000000,4.000000000000,0.500000000000,129.000000000000,0.435500000000
20.000000000000,0.500000000000,0.250000000000,0.500000000000,134.062500000000,0.432968750000
20.000000000000,0.500000000000,0.500000000000,0.500000000000,128.375000000000,0.435812500000
20.000000000000,0.500000000000,1.000000000000,0.500000000000,123.750000000000,0.438125000000
20.000000000000,0.500000000000,2.000000000000,0.500000000000,123.875000000000,0.438062500000
20.000000000000,0.500000000000,4.000000000000,0.500000000000,123.875000000000,0.438062500000
50.000000000000,0.000000000000,0.250000000000,0.500000000000,145.437500000000,0.427281250000
50.000000000000,0.000000000000,0.500000000000,0.500000000000,145.437500000000,0.427281250000
50.000000000000,0.000000000000,1.000000000000,0.500000000000,145.437500000000,0.427281250000
50.000000000000,0.000000000000,2.000000000000,0.500000000000,145.437500000000,0.427281250000
50.000000000000,0.000000000000,4.000000000000,0.500000000000,145.437500000000,0.427281250000
50.000000000000,0.100000000000,0.250000000000,0.500000000000,142.937500000000,0.428531250000
50.000000000000,0.100000000000,0.500000000000,0.500000000000,142.562500000000,0.428718750000
50.000000000000,0.100000000000,1.000000000000,0.500000000000,141.875000000000,0.429062500000
50.000000000000,0.100000000000,2.000000000000,0.500000000000,141.312500000000,0.429343750000
50.000000000000,0.100000000000,4.000000000000,0.500000000000,141.437500000000,0.429281250000
50.000000000000,0.200000000000,0.250000000000,0.500000000000,142.062500000000,0.428968750000
50.000000000000,0.200000000000,0.500000000000,0.500000000000,139.000000000000,0.430500000000
50.000000000000,0.200000000000,1.000000000000,0.500000000000,134.125000000000,0.432937500000
50.000000000000,0.200000000000,2.000000000000,0.500000000000,133.750000000000,0.433125000000
50.000000000000,0.200000000000,4.000000000000,0.500000000000,133.875000000000,0.433062500000
50.000000000000,0.350000000000,0.250000000000,0.500000000000,139.187500000000,0.430406250000
50.000000000000,0.350000000000,0.500000000000,0.500000000000,131.093750000000,0.434453125000
50.000000000000,0.350000000000,1.000000000000,0.500000000000,128.937500000000,0.435531250000
50.000000000000,0.350000000000,2.000000000000,0.500000000000,128.625000000000,0.435687500000
50.000000000000,0.350000000000,4.000000000000,0.500000000000,128.625000000000,0.435687500000
